ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Q1]Value	[Q02]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	AOI[black puppy]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73454	15:30:52.479	4331659332313																		Unclassified	8							8815	464	461			464	461			127.48	170.21					224.29	322.50	580.04		320.71						655.58		2.22		0	4				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73462	15:30:52.487	4331659340603																	228	Saccade	17							8816	471	456	477	444	474	450			129.22	171.72	130.83	175.02	130.02	173.37	224.32	322.61	580.27	292.32	321.24	579.95					655.83	655.83	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73470	15:30:52.496	4331659348950																	228	Saccade	17							8817	483	471	472	469	477	470			132.61	167.53	129.67	167.95	131.14	167.74	224.27	322.66	580.39	292.29	321.24	580.03					655.96	655.96	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73479	15:30:52.504	4331659357299																		Unclassified	17							8818	509	498			509	498			139.60	160.11					224.26	322.73	580.52		320.61						656.10		2.60		0	4				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73487	15:30:52.512	4331659365581																		Unclassified	17							8819	504	501	478	459	491	480			138.25	159.27	131.18	170.84	134.71	165.06	224.30	322.88	580.74	292.35	321.31	580.09					656.36	656.36	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73495	15:30:52.520	4331659373917																	229	Saccade	8							8820	502	497	483	483	492	490			137.89	160.40	132.53	164.12	135.21	162.26	224.24	323.00	580.92	292.31	321.33	580.16					656.58	656.58	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73504	15:30:52.529	4331659382320																		Unclassified	8							8821	498	508	496	517	497	512			136.75	157.40	136.24	154.94	136.50	156.17	224.25	323.07	581.07	292.36	321.24	579.90					656.74	656.74	2.45	3.01	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73512	15:30:52.537	4331659390580																	230	Saccade	58							8822	501	507	497	503	499	505			137.58	157.46	136.30	158.60	136.94	158.03	224.30	323.10	581.07	292.36	321.08	579.65					656.76	656.76	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73520	15:30:52.545	4331659398912																	230	Saccade	58							8823	501	507	474	410	487	458			137.59	157.46	130.17	184.32	133.88	170.89	224.27	323.13	581.10	292.32	320.98	579.51					656.80	656.80	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73529	15:30:52.554	4331659407310																	230	Saccade	58							8824	464	450	459	408	461	429			127.47	173.12	125.95	184.77	126.71	178.95	224.29	323.09	581.06	292.36	320.93	579.38					656.75	656.75	2.41	2.39	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73537	15:30:52.562	4331659415684																	230	Saccade	58							8825	467	450	454	412	460	431			128.08	173.18	124.50	183.78	126.29	178.48	224.34	322.99	580.92	292.36	320.80	579.22					656.57	656.57	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73546	15:30:52.571	4331659423966																	230	Saccade	58							8826	483	493	449	454	466	473			132.45	161.48	123.18	172.21	127.81	166.85	224.33	322.89	580.82	292.34	320.69	579.14					656.44	656.44	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73554	15:30:52.579	4331659432318																	230	Saccade	58							8827	482	497	485	520	483	508			132.40	160.20	133.10	154.10	132.75	157.15	224.37	322.81	580.74	292.40	320.65	579.04					656.33	656.33	2.40	3.19	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73562	15:30:52.587	4331659440646																	230	Saccade	58							8828	485	493	480	480	482	486			133.01	161.42	131.62	164.96	132.31	163.19	224.42	322.71	580.58	292.39	320.54	578.93					656.14	656.14	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73571	15:30:52.596	4331659448978																		Unclassified	8							8829	479	472	482	439	480	455			131.61	167.26	132.28	176.17	131.94	171.72	224.39	322.67	580.53	292.37	320.49	578.88					656.07	656.07	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73579	15:30:52.604	4331659457308																	231	Saccade	17							8830	491	486	472	457	481	471			134.70	163.31	129.64	171.28	132.17	167.30	224.42	322.67	580.50	292.43	320.49	578.80					656.05	656.05	2.63	2.76	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73587	15:30:52.612	4331659465647																	231	Saccade	17							8831	491	512	458	460	474	486			134.70	156.09	125.65	170.54	130.18	163.31	224.44	322.64	580.44	292.37	320.42	578.71					655.98	655.98	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73596	15:30:52.621	4331659474049																171		Fixation	167			3.95	255.47	226.63		8832	480	509	454	481	467	495			131.84	156.91	124.66	164.77	128.25	160.84	224.41	322.67	580.45	292.37	320.47	578.82					656.00	656.00	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73604	15:30:52.629	4331659482316																171		Fixation	167			3.95	255.47	226.63		8833	498	517	449	481	473	499			136.78	154.77	123.14	164.72	129.96	159.74	224.42	322.70	580.51	292.40	320.56	578.91					656.07	656.07	2.83	2.79	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73612	15:30:52.637	4331659490643																171		Fixation	167			3.95	255.47	226.63		8834	495	504	462	481	478	492			135.87	158.37	126.73	164.83	131.30	161.60	224.47	322.71	580.53	292.42	320.58	578.97					656.09	656.09	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73621	15:30:52.646	4331659498973																171		Fixation	167			3.95	255.47	226.63		8835	492	500	467	486	479	493			134.98	159.39	128.05	163.41	131.52	161.40	224.43	322.77	580.66	292.41	320.64	579.12					656.23	656.23	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73629	15:30:52.654	4331659507309																171		Fixation	167			3.95	255.47	226.63		8836	438	487	457	486	447	486			120.18	163.01	125.31	163.28	122.75	163.15	224.45	322.86	580.82	292.48	320.75	579.25					656.41	656.41	2.55	2.74	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73637	15:30:52.662	4331659515626																171		Fixation	167			3.95	255.47	226.63		8837	438	487	458	480	448	483			120.18	163.01	125.84	164.89	123.01	163.95	224.49	322.91	580.91	292.51	320.77	579.35					656.51	656.51	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73646	15:30:52.671	4331659523968																171		Fixation	167			3.95	255.47	226.63		8838	458	490	463	467	460	478			125.82	162.21	127.03	168.68	126.43	165.45	224.47	322.98	581.03	292.50	320.86	579.53					656.66	656.66	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73654	15:30:52.679	4331659532307																171		Fixation	167			3.95	255.47	226.63		8839	476	509	466	472	471	490			130.77	157.04	127.93	167.08	129.35	162.06	224.48	323.05	581.18	292.57	320.97	579.69					656.81	656.81	2.69	2.85	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73662	15:30:52.687	4331659540644																171		Fixation	167			3.95	255.47	226.63		8840	481	504	460	460	470	482			132.11	158.42	126.15	170.59	129.13	164.51	224.54	323.09	581.23	292.59	321.01	579.78					656.87	656.87	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73671	15:30:52.696	4331659548968																171		Fixation	167			3.95	255.47	226.63		8841	479	499	454	471	466	485			131.45	159.87	124.75	167.41	128.10	163.64	224.50	323.16	581.30	292.60	321.11	579.94					656.98	656.98	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73679	15:30:52.704	4331659557303																171		Fixation	167			3.95	255.47	226.63		8842	475	493	453	469	464	481			130.50	161.55	124.22	168.11	127.36	164.83	224.54	323.21	581.41	292.66	321.24	580.06					657.09	657.09	2.75	2.85	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73687	15:30:52.712	4331659565630																171		Fixation	167			3.95	255.47	226.63		8843	480	481	454	477	467	479			131.73	164.61	124.56	165.77	128.14	165.19	224.62	323.25	581.38	292.70	321.29	580.13					657.08	657.08	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73696	15:30:52.721	4331659573970																171		Fixation	167			3.95	255.47	226.63		8844	481	487	460	478	470	482			131.97	163.15	126.20	165.58	129.09	164.36	224.60	323.29	581.39	292.71	321.37	580.26					657.12	657.12	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73704	15:30:52.729	4331659582328																171		Fixation	167			3.95	255.47	226.63		8845	482	506	463	492	472	499			132.22	157.77	127.11	161.66	129.67	159.72	224.64	323.31	581.41	292.79	321.49	580.35					657.14	657.14	2.83	2.94	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73712	15:30:52.737	4331659590631																171		Fixation	167			3.95	255.47	226.63		8846	467	508	466	489	466	498			128.26	157.23	127.95	162.53	128.11	159.88	224.72	323.27	581.34	292.82	321.49	580.40					657.05	657.05	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73721	15:30:52.746	4331659598963																171		Fixation	167			3.95	255.47	226.63		8847	475	526	462	454	468	490			130.30	152.36	126.85	172.09	128.57	162.23	224.69	323.26	581.29	292.83	321.52	580.51					657.01	657.01	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73729	15:30:52.754	4331659607291																171		Fixation	167			3.95	255.47	226.63		8848	473	503	458	440	465	471			129.70	158.69	125.60	176.01	127.65	167.35	224.77	323.22	581.28	292.92	321.58	580.57					656.97	656.97	2.76	2.87	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73737	15:30:52.762	4331659615635																171		Fixation	167			3.95	255.47	226.63		8849	476	501	451	428	463	464			130.58	159.18	123.72	179.35	127.15	169.27	224.84	323.12	581.19	292.96	321.52	580.60					656.84	656.84	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73746	15:30:52.771	4331659623991																171		Fixation	167			3.95	255.47	226.63		8850	465	487	452	464	458	475			127.76	162.99	124.02	169.47	125.89	166.23	224.84	323.07	581.13	292.98	321.51	580.68					656.77	656.77	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73754	15:30:52.779	4331659632308																171		Fixation	167			3.95	255.47	226.63		8851	450	474	457	475	453	474			123.50	166.62	125.54	166.51	124.52	166.57	224.92	323.02	581.09	293.08	321.55	580.72					656.70	656.70	2.70	2.99	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73762	15:30:52.787	4331659640630																	232	Saccade	58							8852	450	474	459	489	454	481			123.51	166.64	126.11	162.44	124.81	164.54	225.07	322.95	580.95	293.19	321.50	580.70					656.53	656.53	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73771	15:30:52.796	4331659649020																	232	Saccade	58							8853	491	496	481	498	486	497			134.72	160.49	132.01	160.06	133.36	160.28	225.13	322.90	580.84	293.27	321.51	580.76					656.41	656.41	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73779	15:30:52.804	4331659657266																	232	Saccade	58							8854	516	497	540	517	528	507			141.64	160.39	148.23	154.81	144.94	157.60	225.28	322.86	580.72	293.42	321.56	580.76					656.28	656.28	2.70	2.90	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73787	15:30:52.812	4331659665624																	232	Saccade	58							8855	549	487	536	518	542	502			150.70	162.95	147.26	154.52	148.98	158.74	225.44	322.77	580.55	293.58	321.53	580.70					656.08	656.08	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73796	15:30:52.821	4331659673964																	232	Saccade	58							8856	592	468	603	500	597	484			162.58	168.41	165.57	159.58	164.08	164.00	225.55	322.75	580.42	293.67	321.51	580.72					655.95	655.95	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73804	15:30:52.829	4331659682292																	232	Saccade	58							8857	647	511	621	521	634	516			177.63	156.52	170.58	153.60	174.10	155.06	225.68	322.70	580.33	293.79	321.52	580.73					655.84	655.84	3.04	3.06	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73812	15:30:52.837	4331659690686																	232	Saccade	58							8858	680	525	637	472	658	498			186.74	152.55	174.80	167.10	180.77	159.82	225.73	322.59	580.19	293.82	321.47	580.65					655.66	655.66	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73820	15:30:52.846	4331659698951																172		Fixation	83			4.51	358.71	103.24		8859	678	552	642	476	660	514			186.07	145.16	176.24	166.16	181.15	155.66	225.76	322.50	580.12	293.81	321.38	580.68					655.55	655.55	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73829	15:30:52.854	4331659707286																172		Fixation	83			4.51	358.71	103.24		8860	654	506	638	464	646	485			179.60	157.80	175.14	169.34	177.37	163.57	225.81	322.43	580.06	293.88	321.36	580.67					655.47	655.47	2.76	2.96	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73837	15:30:52.862	4331659715618																172		Fixation	83			4.51	358.71	103.24		8861	628	488	636	456	632	472			172.39	162.84	174.67	171.54	173.53	167.19	225.87	322.32	579.98	293.94	321.26	580.60					655.33	655.33	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73845	15:30:52.870	4331659723947																172		Fixation	83			4.51	358.71	103.24		8862	632	475	630	466	631	470			173.38	166.48	172.97	168.99	173.17	167.73	225.86	322.27	579.96	293.90	321.16	580.57					655.29	655.29	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73854	15:30:52.879	4331659732281																172		Fixation	83			4.51	358.71	103.24		8863	641	499	636	479	638	489			175.94	159.81	174.57	165.19	175.26	162.50	225.90	322.29	580.00	293.95	321.12	580.47					655.33	655.33	2.88	3.07	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73862	15:30:52.887	4331659740623																172		Fixation	83			4.51	358.71	103.24		8864	642	498	649	496	645	497			176.23	159.95	178.24	160.72	177.23	160.34	225.92	322.29	580.02	293.97	321.01	580.27					655.35	655.35	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73870	15:30:52.896	4331659748949																172		Fixation	83			4.51	358.71	103.24		8865	633	483	654	478	643	480			173.81	164.10	179.46	165.55	176.63	164.83	225.90	322.40	580.13	293.94	320.92	580.13					655.51	655.51	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73879	15:30:52.904	4331659757281																172		Fixation	83			4.51	358.71	103.24		8866	642	498	647	465	644	481			176.26	159.98	177.57	169.20	176.92	164.59	225.94	322.55	580.31	293.98	320.89	579.93					655.73	655.73	2.88	3.05	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73887	15:30:52.912	4331659765618																172		Fixation	83			4.51	358.71	103.24		8867	655	512	647	476	651	494			179.82	156.33	177.51	166.23	178.67	161.28	225.97	322.65	580.45	293.99	320.78	579.68					655.90	655.90	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73895	15:30:52.920	4331659773948																172		Fixation	83			4.51	358.71	103.24		8868	655	511	645	497	650	504			179.67	156.41	176.96	160.39	178.32	158.40	225.92	322.80	580.67	293.93	320.65	579.52					656.17	656.17	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73904	15:30:52.929	4331659782280																	233	Saccade	75							8869	643	505	643	501	643	503			176.46	158.02	176.45	159.29	176.45	158.65	225.93	322.96	580.92	293.96	320.59	579.35					656.46	656.46	2.84	2.99	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73912	15:30:52.937	4331659790611																	233	Saccade	75							8870	622	484	625	474	623	479			170.68	163.99	171.57	166.61	171.13	165.30	225.96	323.02	581.13	293.96	320.43	579.12					656.67	656.67	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73920	15:30:52.945	4331659798939																	233	Saccade	75							8871	619	448	627	455	623	451			169.94	173.67	172.18	171.81	171.06	172.74	225.90	323.13	581.37	293.90	320.25	578.98					656.94	656.94	-1.00	-1.00	0	0				
1/26/2016	3.3.1	Testing	New test	P09	Male	Asian	Rec 10	1/26/2016	88386	1920 x 1080		I-VT filter														73929	15:30:52.954	4331659807283																	233	Saccade	75							8872	637	461	636	454	636	457			174.73	170.35	174.47	172.07	174.60	171.21	225.89	323.22	581.63	293.91	320.14	578.81					657.21	657.21	3.02	3.06	0	0				
